Haplotype	Cluster	Contig_len
NA19317.pat	1	2043092
NA19347.pat	1	2115842
NA19331.pat	1	3380425
HG02769.mat	1	3056876
HG03009.mat	1	2539264
HG03683.mat	1	3300916
HG03710.pat	1	3467100
HG04217.mat	1	3503200
HG02492.mat	1	4417667
HG04217.pat	1	3554917
HG03732.mat	1	4813264
HG01505.mat	1	4169422
HG03248.mat	1	4467546
NA12329.pat	1	3431377
NA20847.mat	1	3620994
HG03009.pat	1	3390504
HG04228.pat	1	2970176
HG00268.mat	1	3734750
NA20355.pat	1	3878651
HG00268.pat	1	3503296
HG002.pat	1	9485585
HG01258.pat	1	3155725
HG01352.mat	1	3367638
HG01573.pat	1	2847066
HG02004.pat	1	3040354
HG00358.pat	1	3685077
HG04036.mat	1	3073406
HG02106.mat	1	2942542
HG02300.pat	1	3360514
NA20129.mat	1	2863437
HG002.mat	1	3588620
HG02300.mat	1	4177103
HG00513.mat	1	2009289
HG00864.mat	1	2687113
NA20509.mat	1	2529105
HG01099.pat	1	3359159
HG01109.pat	1	2827630
HG00171.mat	1	4752634
HG01114.mat	1	3686513
HG01099.mat	1	3801718
HG01352.pat	1	4033682
HG04228.mat	1	3548844
HG02071.pat	1	4014177
NA18989.pat	1	4095175
HG03732.pat	1	4508370
HG02071.mat	1	3688807
HG01071.pat	1	3179395
HG03683.pat	1	3678088
HG02953.pat	1	3745687
HG03540.pat	1	3762080
HG02282.pat	1	3657728
HG01890.mat	1	3139118
HG03456.pat	1	3084719
HG02666.mat	1	3094202
NA19705.pat	1	3708108
HG02587.pat	1	2715633
HG02809.pat	1	4453589
HG02018.mat	1	4273140
NA18534.pat	1	3611320
HG03807.pat	1	2295776
HG02492.pat	1	4823331
HG03807.mat	1	2445898
HG03248.pat	2	3794557
NA19129.pat	2	3408825
HG03520.mat	2	3719354
NA19129.mat	2	3868493
HG03453.pat	2	2919558
NA19331.mat	2	3082843
NA19983.pat	2	6869993
NA19347.mat	2	2577741
HG02486.pat	2	3385852
HG03520.pat	2	3538869
HG02293.mat	2	3434625
HG02282.mat	2	1943978
HG02886.mat	2	2159667
HG01952.mat	2	3274516
HG01573.mat	2	4091450
HG00731.mat	2	3776715
HG01114.pat	2	3759582
HG03710.mat	2	2758040
NA12329.mat	2	2251381
HG00741.mat	2	3235074
HG00358.mat	2	3310420
NA20509.pat	2	3235346
HG01071.mat	2	3203663
HG03927.mat	2	3152603
HG00621.mat	2	2767220
HG02059.pat	2	3382824
NA18989.mat	2	3586901
HG01596.mat	2	3674445
NA18939.pat	2	3749450
HG00513.pat	2	3412829
HG01928.mat	2	1902556
CHM1.pat	3	3361562
HG02011.pat	3	4707345
HG01457.mat	3	5482286
HG00731.pat	3	2472968
HG01457.pat	3	3625375
HG03065.pat	4	1881944
HG02953.mat	4	1975623
HG02257.pat	4	1741712
HG03065.mat	4	1759106
NA19317.mat	4	1684694
HG03452.mat	4	2210422
HG02109.mat	4	2229536
HG03452.pat	4	2312127
HG03456.mat	4	2006312
NA19384.mat	4	3838353
HG03492.mat	5	2765892
CHM13.pat	5	2557662
HG00171.pat	5	2874948
NA20847.pat	5	1439677
HG00673.pat	5	2751166
HG04036.pat	5	2529335
HG02059.mat	5	3323969
NA18534.mat	5	2429953
HG02080.mat	5	2857753
NA19650.mat	5	3344828
HG02554.pat	6	2878609
HG02717.mat	6	2829725
HG03540.mat	6	2772300
HG03579.mat	6	2895633
NA18906.pat	6	2897000
NA19036.mat	6	1919117
NA19239.pat	6	3903407
NA19705.mat	7	1847551
HG02615.pat	7	1908574
HG02647.pat	7	2320699
NA19238.mat	7	5523406
HG03371.mat	7	2848051
NA19239.mat	7	2904442
NA19836.pat	7	2342525
HG02145.pat	7	3713403
NA20355.mat	7	2275792
HG01890.pat	7	2621195
HG01891.pat	7	2597088
HG03371.pat	7	3379901
HG02554.mat	7	3394400
HG02809.mat	7	3274798
